stock_id,mean_ripples
SH010501,1.03811797668
SZ125572,1.03800247792
SZ111016,1.03796507076
SZ112005,1.03790602259
SZ112003,1.03774380057
SH1B0010,1.03771987596
SH110003,1.03764491628
SZ101968,1.03751048469
SH122011,1.03700826455
SH126008,1.03613140141
SH126003,1.03601652639
SZ115001,1.03599170279
SZ399481,1.03585583629
SZ100115,1.03528463467
SH010112,1.03520942981
SH010407,1.03453860186
SH010404,1.03413462611
SH120528,1.03394197589
SH120202,1.03374284814
SH122997,1.03356930078
SH122005,1.03351081698
SZ100408,1.03334901925
SH010210,1.03323695489
SH010311,1.0326467153
SH000023,1.03129778404
SH000896,1.03115875707
SZ111042,1.03098485678
SH122010,1.03091128426
SH120517,1.03067630327
SH122012,1.03056463868
SZ399924,1.03032369807
SH129901,1.0301304112
SZ100210,1.03001318555
SZ111043,1.02986806738
SH010115,1.02857207685
SH010410,1.02846031364
SH122013,1.02834255824
SH010514,1.02834198354
SH010110,1.02812218916
SH010004,1.027536067
SZ111012,1.02727453542
SH010511,1.02720691317
SH009704,1.02691414318
SH010010,1.02681298276
SZ111038,1.02665007004
SH129905,1.02638357356
SH010301,1.02610880049
SH129904,1.02582710202
SH129801,1.02554929017
SH120206,1.02512018394
SH122000,1.0249539434
SZ111044,1.024344152
SH009905,1.02417493614
SZ100411,1.02401674518
SH009908,1.02378207696
SH129806,1.02331345098
SZ111037,1.02329593882
SZ100214,1.02277849324
SH010215,1.02228682428
SH010214,1.02221781598
SH010103,1.02206115557
SH1B0009,1.02202582874
SH010506,1.02124905475
SZ100507,1.02115170529
SH129804,1.02096262996
SH120001,1.02087647693
SH010408,1.02087564679
SH010403,1.01999970806
SZ100401,1.01992601337
SH010503,1.01982437313
SH122996,1.01967060866
SZ111036,1.01954437741
SH010508,1.01943832996
SH129702,1.01910974674
SZ399923,1.01819491402
SH126012,1.01814602627
SH129802,1.01795624099
SH000022,1.01719910594
SH122998,1.01681635196
SH010507,1.01637670812
SH010405,1.01581191874
SH000696,1.0140546421
SZ100502,1.01400166588
SH010510,1.01200038415
SZ111013,1.01191134313
SZ100405,1.01146617653
SH010502,1.01124522203
SH738019,1.01060432589
SZ111017,1.01039277031
SH010411,1.01011910956
SZ100815,1.00776861725
SH122994,1.00776209677
SH129701,1.0064491654
SH010709,1.00621758202
SH009703,1.00510004113
SH000012,1.00488720703
SH010401,1.00437140725
SH010719,1.00342534757
SH010515,1.0026612876
